"MESS_DATUM";"QN_4";"TMK";"TXK";"TNK";"TGK";"UPM";"RSK";"RSKF";"SDK";"SHK_TAG";"NM";"VPM";"PM";"QN_3";"FX";"FM"
"1973-06-26";5;20.6;26.9;13.1;14.8;65;0;0;15;0;1;15.5;967.6;5;3.4;0.7
"1973-06-27";5;23;29.9;14.6;13.1;64;0;1;11.4;0;4.7;17.5;967;5;3.1;0.6
"1973-06-28";5;22.8;29.2;18.2;16.3;61;7.4;1;6.5;0;6.7;16.9;967.4;5;13.8;1.7
"1973-06-29";5;18.8;23.6;16.4;15.4;74;0.1;1;4.9;0;5.7;16;970.4;5;9.9;2.5
"1973-06-30";5;19.8;25.1;12.9;11.9;62;0;0;13.3;0;4;13.9;970.3;5;7.1;1.8
"1973-07-01";5;20.5;27.3;13.7;11.2;63;0;0;14.3;0;2;14.9;969.4;5;4.1;0.9
"1973-07-02";5;22.2;27.9;13.8;12.7;64;0;0;13;0;1.3;16.7;970;5;3.1;0.9
"1973-07-03";5;22.6;28.4;16.7;15.2;65;0;0;11.7;0;1;17.1;970;5;5;1.2
"1973-07-04";5;23.3;30.4;17.6;15.5;62;0;0;11.5;0;0.3;17.9;965;5;4.9;1.1
"1973-07-05";5;23.6;30.5;16.6;13.8;60;0;0;13.6;0;1;17.1;960.4;5;5;0.9
"1973-07-06";5;20.1;27.1;16.8;15.9;71;62;1;7.5;0;4.3;17.5;961.8;5;20.2;2
"1973-07-07";5;17.7;22.9;16.1;15.9;83;1.6;1;4.7;0;7;16.9;965.5;5;7;1.8
"1973-07-08";5;20.2;26;15.4;13.6;70;0;0;12.2;0;4;16.1;964.7;5;6.9;1
"1973-07-09";5;18;23;16;15.5;80;21.4;1;3.7;0;7.7;16.8;964.8;5;8.5;1.4
"1973-07-10";5;19.1;24.7;14.7;14.7;68;0;0;9.6;0;5.7;14.7;967.1;5;10;1.3
"1973-07-11";5;20;23.9;13.9;12.9;73;0.2;1;4.3;0;7;16.8;965.1;5;4.9;0.9
"1973-07-12";5;17.6;24.2;15.1;15.4;78;34.5;1;3.7;0;5.7;16.5;961.4;5;10.4;1.2
"1973-07-13";5;18.8;23.7;13.7;12.8;66;0;0;11.7;0;3.3;14.1;961;5;5.4;1.1
"1973-07-14";5;18.8;21.7;13.8;12.3;81;0.9;1;1.3;0;7.7;17.3;953.6;5;7.3;1.2
"1973-07-15";5;17.4;22.6;15.3;15.9;84;8.9;1;1.7;0;7.3;17.3;952.2;5;14.9;1.7
"1973-07-16";5;19.1;25;13.3;12.4;69;9.4;1;10;0;4.3;15.1;955.8;5;13.4;1.5
"1973-07-17";5;13.7;18.8;12.1;12.1;86;8.8;1;0.3;0;7.7;13.5;959.6;5;8.3;1.5
"1973-07-18";5;15.6;19.2;11.7;10.6;79;1.4;1;2.1;0;6;13.9;962.4;5;11.5;2.3
"1973-07-19";5;16.7;21;14.2;12.7;78;0.4;1;6.2;0;6.3;14.7;962.8;5;11.1;2.5
"1973-07-20";5;19.6;24.4;15.1;13.9;66;4.4;1;8.6;0;4.7;14.9;960.4;5;8.1;2.6
"1973-07-21";5;16.6;21;15.3;14.3;83;6.5;1;0.4;0;7.7;16;961.4;5;9.8;2.1
"1973-07-22";5;13.9;18.4;13.1;13.1;89;27.4;1;2.6;0;7.3;14.4;962.7;5;10.8;2.4
"1973-07-23";5;13.5;17.1;11.6;10.1;86;11.9;1;0.8;0;7.7;13.3;960.7;5;11.7;2
"1973-07-24";5;14.2;17.8;12.7;12.1;73;6.6;1;3.3;0;7;11.9;957.2;5;12.2;2.5
"1973-07-25";5;13;15.6;11.2;11.1;84;4.6;1;0.2;0;7.7;12.7;957.2;5;6.2;0.8
"1973-07-26";5;12.8;15.8;11.4;10.6;82;0.9;1;2.2;0;7.7;12.3;965;5;11.1;3.6
"1973-07-27";5;13.4;16.3;11.9;11.6;75;0;0;1.8;0;6.7;11.6;966.3;5;7.4;2.3
"1973-07-28";5;15;19.5;9.9;8.4;70;0;1;6.7;0;5;11.6;966;5;5.1;1.3
"1973-07-29";5;15.7;20.2;12.8;12.6;83;1;1;1;0;7;14.7;965.8;5;7;1.2
"1973-07-30";5;18.3;25.2;11.9;10;66;0;0;12.7;0;1.7;13.5;966.2;5;7.2;1.7
"1973-07-31";5;19.4;26.3;12.3;10.2;63;0;0;13.4;0;0.7;13.5;966.2;5;4.7;1.1
"1973-08-01";5;18.1;26.1;12.7;11.4;76;3.9;1;12;0;5.3;16;965.5;5;12;1.3
"1973-08-02";5;17.4;21;14.8;14.3;85;0.3;1;1.7;0;7.7;16.9;965;5;8.9;1.2
"1973-08-03";5;16.2;21.3;15;15.4;84;0.7;1;1.1;0;7.7;15.7;965.1;5;8;1.7
"1973-08-04";5;17.3;22;14.4;13.7;79;0;1;3.4;0;7.7;15.7;965;5;9.3;1.8
"1973-08-05";5;19.7;24.3;15.5;15.3;75;0;0;8.1;0;4.3;16.9;966.4;5;6;1.5
"1973-08-06";5;22.8;32.1;14.3;13.8;73;0;0;12.3;0;0.7;19.1;965.5;5;5.9;0.8
"1973-08-07";5;18.4;25.1;15.2;17.1;78;4.6;1;1.6;0;7.3;17.3;969.4;5;13;2.6
"1973-08-08";5;17.4;23.9;11.5;9.5;70;0;0;9.3;0;4;13.3;974;5;7;1
"1973-08-09";5;18.9;26.9;11.5;9;65;0;0;13.9;0;1;13.7;971;5;4.2;0.9
"1973-08-10";5;20.9;27.3;12.9;11;74;0;1;13.2;0;0;18;970.6;5;3.1;1.4
"1973-08-11";5;21;25.7;16.3;15;81;4;1;5.2;0;6.3;20;970;5;6.6;1.3
"1973-08-12";5;22.4;30;16.8;15;67;0;0;13.1;0;0.7;17.6;970.8;5;9.4;1.8
"1973-08-13";5;22.4;29.7;16;13.6;60;0;0;12.9;0;0.3;16;969.1;5;5.9;1.7
"1973-08-14";5;21.2;27.6;15.9;13.4;57;0;0;12.8;0;0;14.4;967.4;5;7;1.9
"1973-08-15";5;20.5;27.5;13.5;10.5;60;0;0;12.7;0;0.3;14.3;965.9;5;6.2;1.4
"1973-08-16";5;21;27.9;13.1;10.1;56;0;0;13;0;0.3;13.3;966.2;5;4.4;1
"1973-08-17";5;21.3;28;14.1;11.8;66;0;0;12.6;0;1.7;16.1;967;5;3;0.7
"1973-08-18";5;22;29.6;15.9;14;65;0;0;9.7;0;4.3;16.5;967.9;5;3.2;0.7
"1973-08-19";5;22.2;28.6;15.8;13.5;76;0;0;11.4;0;3.3;20.1;966.4;5;2.6;0.8
"1973-08-20";5;20.7;24.4;18.1;16.6;84;0;0;3.4;0;7;20.4;966;5;7.7;1
"1973-08-21";5;21.6;27.6;17.4;16;76;0;1;8.1;0;4.7;19.1;968.4;5;5.9;0.9
"1973-08-22";5;18.4;22.3;16.5;16.6;79;0;0;0.8;0;6.7;16.8;970.4;5;7;2.1
"1973-08-23";5;19.1;24.5;15.4;14;80;0;0;3.9;0;4;17.7;968.3;5;4.3;1
"1973-08-24";5;20.3;26.3;15.6;13.4;78;0;0;6.1;0;7.3;18.3;964;5;3.8;0.8
"1973-08-25";5;19.1;25.7;17.4;15.4;72;1;1;3.3;0;7.7;15.9;962.8;5;6.9;1.5
"1973-08-26";5;15.6;18.3;15.2;14.8;90;1.9;1;0.7;0;6.7;15.9;965.4;5;5.2;1.1
"1973-08-27";5;17.8;22;14.7;13.2;83;4.4;1;0.7;0;7.3;16.9;964.8;5;3.4;1
"1973-08-28";5;17;20.3;15.8;15.1;89;1.2;1;0.3;0;8;17.2;964.6;5;7.4;1.5
"1973-08-29";5;17.8;22.8;14.9;14.1;80;0;0;4.8;0;4;16.3;965.9;5;3.5;0.9
"1973-08-30";5;17;22.3;14.3;12.6;81;5.3;1;1.5;0;6;15.9;963.6;5;9.4;1.1
"1973-08-31";5;13;15.6;12.6;12;85;1.5;1;0;0;7.7;12.8;969.2;5;7;1.8
"1973-09-01";5;14.6;19.6;10.2;8.1;83;0;0;6.6;0;4;13.7;972.4;5;4.3;1.1
"1973-09-02";5;17.7;23.7;11.4;9.4;80;0;0;10.2;0;5;15.9;970.6;5;2;0.7
"1973-09-03";5;19;26.9;13;11.1;79;0;0;10.9;0;2.3;16.9;970;5;3.9;1.1
"1973-09-04";5;19.6;28.4;13.8;11.6;77;0;0;10.4;0;2.7;17.1;968.3;5;3.2;0.7
"1973-09-05";5;21.1;29.9;14.4;11.5;69;0;0;12;0;0.3;16.1;967.1;5;4.1;0.8
"1973-09-06";5;21;29.6;15.5;13.5;69;0;0;9.6;0;2.7;16.4;969.9;5;3.2;0.6
"1973-09-07";5;21.8;30.1;15.1;12.4;67;0;0;11.4;0;0.7;16.8;969.9;5;5.5;1.1
"1973-09-08";5;21.2;28.1;15.7;13.1;73;0;0;11.3;0;0.3;17.9;968;5;4.1;0.9
"1973-09-09";5;21.2;28.8;15.4;13.1;66;3.6;1;10.5;0;3.7;15.6;965.4;5;11.3;1.3
"1973-09-10";5;16.2;20.3;15.3;14.9;93;6.6;1;0.5;0;7.7;17.2;966;5;5.4;1.1
"1973-09-11";5;14.8;19.3;12.4;12.1;74;0;0;1.6;0;4.7;12.5;971;5;5;1.6
"1973-09-12";5;14.6;21.4;8.5;6.5;65;0;0;11.6;0;0;10.7;969.1;5;4.5;1.5
"1973-09-13";5;15.2;22.4;8.8;6.3;67;0;0;11.6;0;1.7;11.2;966.8;5;6.6;1.7
"1973-09-14";5;16.6;21.6;9.3;7.5;80;0.4;1;8.5;0;4;14.7;966.7;5;2.9;1.2
"1973-09-15";5;19;25.1;15.2;13;77;0;1;8.5;0;2.3;16.8;966.8;5;7.2;1
"1973-09-16";5;17.6;23;14.3;12.6;78;2.2;1;3.7;0;4.3;16.1;965.9;5;7.4;1.4
"1973-09-17";5;18.6;25.2;13.6;11.9;75;0;0;7.2;0;6;15.7;960.4;5;5.9;1.2
"1973-09-18";5;14.9;17.9;13.2;10.9;89;8.3;1;0;0;8;14.9;955.6;5;4.1;1.4
"1973-09-19";5;15.9;20.8;12.2;11.5;77;0.4;1;4.9;0;7.7;13.9;959.9;5;10.7;3
"1973-09-20";5;19;24.7;14;12.3;72;0;0;6.5;0;5.7;15.3;958.6;5;6.5;1.4
"1973-09-21";5;13.4;18.6;12.1;12.7;84;9.1;1;0;0;6.7;13.3;955.5;5;16.4;2.6
"1973-09-22";5;11.6;15.6;8.6;6.5;77;0;0;1.8;0;6.3;10.4;959;5;7.3;1.7
"1973-09-23";5;10.7;16.5;8.4;7;80;10.8;1;1.6;0;8;10.4;961.2;5;6.5;1.4
"1973-09-24";5;9.9;12.4;8.5;8.5;85;0.2;1;0.2;0;7;10.4;966.3;5;2.4;0.6
"1973-09-25";5;11;15.6;7.1;4.5;74;0;0;5.3;0;7.3;9.5;968.7;5;5;1.1
"1973-09-26";5;9.9;12.8;7.6;5.5;75;0;0;0.1;0;7;9.2;969;5;8;2
"1973-09-27";5;10.7;12.8;8.3;5.5;82;0;1;0;0;7.3;10.4;968.6;5;2.6;0.4
"1973-09-28";5;12.1;18.3;7.6;5;83;0;0;6.1;0;4.7;11.5;964.7;5;4.9;0.9
"1973-09-29";5;10.6;19.2;8.5;5.9;79;8.3;1;7.2;0;5.3;10.4;960;5;13.5;2.6
"1973-09-30";5;9.6;13.7;7.7;6.5;69;0;0;3.5;0;6.7;8.1;963.2;5;7.2;1.9
"1973-10-01";5;9.2;12.8;7;6.4;80;0.7;1;0.3;0;6.3;9.2;967;5;11.8;2.6
"1973-10-02";5;11.8;16.3;8.3;6.5;80;0;0;6.8;0;6.7;11.2;969.4;5;10.5;2.2
"1973-10-03";5;13.4;19.3;9.8;7.1;81;0;0;9.5;0;1;12.5;967.2;5;6.9;1.9
"1973-10-04";5;12.4;15.7;9.8;8.1;87;0;1;1.4;0;7.7;12.5;970.3;5;3.7;0.8
"1973-10-05";5;12.4;16.8;11.4;12;92;0;1;3.2;0;3.3;13.5;970.3;5;3.9;0.8
"1973-10-06";5;13;16.3;10.2;10.5;86;0.9;1;2.4;0;5.3;12.8;969.2;5;12.2;1.4
"1973-10-07";5;11.2;13.4;10.5;8.8;92;49.2;1;0;0;7.3;12.5;969.1;5;7;1.2
"1973-10-08";5;9.7;10.5;8.6;8.4;97;12.7;1;0;0;8;11.6;969.4;5;7.2;1.9
"1973-10-09";5;11.3;17.1;9.8;9.8;89;0;0;4.7;0;3;12;968.2;5;3.8;0.5
"1973-10-10";5;9.8;15;7.6;5.4;87;0;0;4.1;0;3;10.8;964.3;5;3.5;0.6
"1973-10-11";5;11.2;14.6;7.6;6.8;82;1.5;1;2.1;0;7.3;10.8;961.5;5;8.2;1.9
"1973-10-12";5;5.4;10.9;4.8;4.6;79;0.1;1;1.7;0;7.7;7.1;965.5;5;11.2;3
"1973-10-13";5;6.6;10.1;4.1;3.2;85;0.6;1;1.8;0;7.3;8.3;953;5;4.2;0.9
"1973-10-14";5;10.5;13;5.5;4;90;11.6;1;1.2;0;7.3;11.5;945.8;5;5;0.7
"1973-10-15";5;10.9;14.7;9.8;9.2;84;2.1;1;3.3;0;6.3;11.3;946;5;19.5;4
"1973-10-16";5;11.3;16.4;8.1;5.7;80;5.1;1;5.1;0;7.3;10.7;946.7;5;15.1;2.3
"1973-10-17";5;9.7;12.3;8.4;7;82;6.2;1;1.1;0;6.3;10;956.4;5;19.7;4.2
"1973-10-18";5;4.3;8.4;3.5;3.4;80;0.8;1;4.2;0;5;6.8;970.6;5;21.9;2.8
"1973-10-19";5;5.8;10.2;0.8;-1.1;73;0.9;1;5.9;0;5.3;6.4;969.6;5;7.9;1.9
"1973-10-20";5;8;9.8;5.4;3.6;76;0.6;1;0.4;0;7;8.3;966.7;5;9.6;3.2
"1973-10-21";5;8.8;12.2;6;3.8;80;6;1;3;0;7.3;9.3;960.3;5;17.4;4.8
"1973-10-22";5;5.8;9.5;4.6;3.6;86;2.5;1;1.4;0;5.3;8.1;973;5;9.4;1.3
"1973-10-23";5;7;7.7;3.3;0.9;81;6;1;0;0;7.7;8;974.7;5;14.9;3.1
"1973-10-24";5;5.9;9.5;3.6;1.7;76;0.1;1;2.1;0;7;7.2;980.2;5;10.6;1.7
"1973-10-25";5;2.8;8.1;0.1;-2.4;78;0;0;9;0;2.3;5.9;978.8;5;7;1.9
"1973-10-26";5;3.6;8.6;-0.9;-3.3;73;0;0;8.2;0;2.3;5.7;974.4;5;4.6;0.8
"1973-10-27";5;1.5;3.6;-0.6;-2.9;94;0;0;0;0;8;6.4;973.9;5;3.4;1
"1973-10-28";5;2.7;6.8;0.3;0.8;90;0;1;4.8;0;5.7;6.8;973;5;2.9;0.7
"1973-10-29";5;3;4.3;0.9;1.4;96;0;1;0;0;7.7;7.2;973.6;5;2.5;0.4
"1973-10-30";5;3.7;6.5;2.8;3.1;86;0;0;0.5;0;4.7;6.9;973;5;4.3;1.1
"1973-10-31";5;4.9;11.2;-0.5;-2;85;0;0;6.3;0;0.7;7.3;970;5;4.5;0.9
"1973-11-01";5;4.8;6.3;2.7;-0.4;90;0;0;0;0;7.7;7.7;971.4;5;2.6;0.8
"1973-11-02";5;4.8;8.5;3.2;3.4;89;0.2;1;4.6;0;2.7;7.7;970;5;2.6;0.6
"1973-11-03";5;2.9;4.3;2.1;0.6;98;0.2;1;0;0;8;7.5;968;5;2.7;0.4
"1973-11-04";5;4.6;6.5;2.2;2.4;95;0;1;0;0;7.7;8;964.3;5;4.1;0.8
"1973-11-05";5;8.5;11;3.2;3;88;4;1;1.5;0;7.3;9.5;959.6;5;8.2;1.4
"1973-11-06";5;2.5;10.7;1;6;89;6.5;8;0;0;7;6.7;965.9;5;11.2;2.5
"1973-11-07";5;2.4;6.2;0.2;0.8;86;0;0;0.8;0;5.7;6.3;977.5;5;3.9;1.2
"1973-11-08";5;3.2;4.3;0.3;-2;90;2.2;8;0.3;0;8;6.8;979.8;5;5;1.3
"1973-11-09";5;5.4;9.5;2.6;1;90;0;0;2.8;0;6;8.1;975.4;5;4;1
"1973-11-10";5;5;9.5;3.4;1.1;90;0.3;1;5.7;0;1.7;8;967.6;5;2.9;0.6
"1973-11-11";5;4.7;6.1;0.6;0.4;93;1.4;1;0;0;8;7.9;966.8;5;3;0.7
"1973-11-12";5;4.8;8.5;2.4;0.2;77;0;1;6.8;0;5;6.7;971.6;5;11.3;2
"1973-11-13";5;7.6;8.8;4.3;3.6;78;2;1;0;0;8;8.1;961.6;5;20.5;7.2
"1973-11-14";5;7.2;8.8;6;5.9;86;12.1;1;0;0;7.7;8.8;960.4;5;17.2;4.4
"1973-11-15";5;9.4;10.3;5.5;5.1;86;22;1;0;0;7.7;10.3;958.7;5;20.1;6.3
"1973-11-16";5;10;12.5;7.8;6.8;74;3.2;1;3.7;0;6.7;9.1;962.8;5;21.4;5.5
"1973-11-17";5;2.9;10.2;1.3;3;68;0;0;1.6;0;3.7;5.2;972.3;5;8.9;1.4
"1973-11-18";5;2.1;7;0.4;-2.2;79;0;0;8.5;0;4.7;5.7;969.9;5;5;1.2
"1973-11-19";5;6.8;10.8;-0.6;-3;83;0;0;4.7;0;5;7.9;969.6;5;10.2;2.6
"1973-11-20";5;4.4;8.7;2.3;1.8;65;0;0;6.6;0;2.3;5.7;978;5;10;1.8
"1973-11-21";5;2.9;8.7;-0.7;-3.6;71;0;0;8.3;0;0.7;5.3;978.4;5;5;1.2
"1973-11-22";5;1.5;4.9;-1.2;-4.2;90;0;0;4.4;0;2.7;6.1;975.6;5;2.9;0.7
"1973-11-23";5;3.1;5.9;-0.4;-1.4;95;0;0;1.8;0;3.7;7.2;974.3;5;2.1;0.7
"1973-11-24";5;6.2;9.7;1.1;-0.7;78;0;0;3.5;0;7.3;7.1;969.2;5;13.1;2.8
"1973-11-25";5;5.4;8.7;3.9;2.4;84;15.9;8;0.8;0;7.3;7.7;965.5;5;9.9;3.4
"1973-11-26";5;0;3.9;-0.8;0.3;89;1.6;7;1.1;0;6.7;5.6;967.1;5;7.3;2.3
"1973-11-27";5;-2.2;-0.1;-2.8;-2.6;68;0.2;7;4;0;7;3.6;971.4;5;14.5;5.6
"1973-11-28";5;-3.4;-1.5;-4.5;-3.8;77;3.8;7;0.5;0;5;3.7;971.4;5;14.4;4.4
"1973-11-29";5;-1.6;1.2;-5.2;-7.5;89;4.6;7;0.1;4;7;4.9;956.6;5;9.6;2.7
"1973-11-30";5;-3.3;-1.6;-7.1;-13.6;85;0.4;7;0;9;6.7;4;962.6;5;12.6;3.4
"1973-12-01";5;-5.2;-1.4;-8;-3;81;0.5;7;0.7;9;5;3.7;961.9;5;9.8;2.7
"1973-12-02";5;-10.2;-5.8;-12.4;-19.5;78;0;7;3.3;9;2.7;2.1;973;5;9;2.4
"1973-12-03";5;-9.8;-7.9;-13.7;-19.7;80;0;7;2.9;8;6;2.3;976.6;5;5.1;1.7
"1973-12-04";5;0.1;2;-9.6;-11.4;71;4.3;8;0;8;8;4.4;970.2;5;11.2;3
"1973-12-05";5;3.9;5.7;1.9;1;95;2.6;1;0;4;8;7.6;970.7;5;11.8;2.9
"1973-12-06";5;5.6;6.8;3.5;2.8;83;0.6;1;0.8;0;7.7;7.6;965;5;18.5;3.8
"1973-12-07";5;4.4;6.3;3.8;4.1;89;3.1;1;0;0;8;7.5;958.8;5;20.8;4.9
"1973-12-08";5;5.9;10.5;4.4;3.6;85;6.4;8;0.6;0;7.7;8.1;948;5;16.6;5.2
"1973-12-09";5;-0.3;4.8;-1.1;-2.1;73;0;7;1.7;0;3;4.4;969.9;5;9;2.5
"1973-12-10";5;-3.2;0.1;-4.3;-4.9;76;0;0;7.6;0;0.7;3.7;973.2;5;8;2.1
"1973-12-11";5;-0.1;4;-6;-8;74;1.5;7;5.8;0;4.3;4.3;971.5;5;8;1.5
"1973-12-12";5;0.2;2.7;-0.5;-0.4;94;1.5;8;0;1;7.3;5.9;972;5;6.1;1.4
"1973-12-13";5;3.4;4.2;-0.7;-3;85;10.2;8;0.3;2;8;6.5;960.6;5;18.8;5.9
"1973-12-14";5;2.7;5.2;1.3;2;84;5.4;8;0.2;0;7.7;6.4;952.3;5;24.6;6.9
"1973-12-15";5;-0.7;1.5;-1.4;-2.4;79;0.2;7;0.4;0;7.7;4.7;966.2;5;14.5;4.7
"1973-12-16";5;0.3;1.5;-1.4;-2.9;66;1.9;8;0;0;8;4;963.8;5;14.4;3.7
"1973-12-17";5;2.2;2.9;0;-0.4;81;0.2;8;0.1;0;7.7;5.7;955.6;5;14.9;5.3
"1973-12-18";5;1.2;4.7;-0.9;0.3;83;0;8;4.6;0;3.3;5.7;959.5;5;13.3;3.6
"1973-12-19";5;-2.3;0.3;-3.7;-5.4;87;0;0;3;0;3;4.5;955.9;5;4.4;1.3
"1973-12-20";5;-0.5;1.4;-4.1;-6;81;0;0;0.6;0;6;4.8;947.6;5;6.4;2
"1973-12-21";5;2;6.2;-0.5;-1.8;77;0.4;1;0.5;0;6.3;5.5;942.2;5;11.2;2.2
"1973-12-22";5;4.9;10;1.4;0;72;0;0;3.7;0;4.7;6.1;948.7;5;14;2.4
"1973-12-23";5;2.4;4.8;-0.2;-1.6;84;0;0;0.4;0;7;6;948.6;5;5.5;2
"1973-12-24";5;3;5.7;0.5;-0.9;80;0;0;0;0;7.3;6;952.7;5;5.7;2.3
"1973-12-25";5;2.6;6;1.1;-0.8;81;3.8;8;0.3;0;7.3;6.1;955;5;8.1;1.8
"1973-12-26";5;2;2.9;0.4;0.1;93;0;8;0;0;8;6.5;967.5;5;3.3;0.6
"1973-12-27";5;2.4;3.1;1.6;1.4;85;0;0;0;0;8;6.1;976;5;2.6;0.6
"1973-12-28";5;1.2;2.8;0.4;1;85;0;0;0;0;7;5.7;978.6;5;3.9;1.1
"1973-12-29";5;-0.7;0.8;-0.8;-2.4;96;0;0;0;0;8;5.6;977.5;5;2.6;0.6
"1973-12-30";5;-2;-0.6;-2.7;-1.7;90;0;0;0;0;7.7;4.8;971.5;5;3.4;0.8
"1973-12-31";5;-1.5;-0.8;-3.2;-2.5;87;0;7;0;0;7.7;4.8;971.2;5;8.2;1.6
"1974-01-01";5;0;0.6;-1.8;-1.4;86;0;0;0;0;8;5.2;967.4;5;10;3.3
"1974-01-02";5;0;2.4;-0.7;1.1;83;0;0;2;0;8;5.1;963.6;5;3.5;0.8
"1974-01-03";5;-2;-0.2;-2.4;-1.7;93;0;0;0;0;8;4.9;960.7;5;3.2;0.8
"1974-01-04";5;-0.4;0.5;-2.7;-2.1;93;0;8;0;0;7.7;5.5;968.4;5;4.6;0.9
"1974-01-05";5;-0.7;0.5;-0.9;-1.2;97;0.1;1;0;0;8;5.6;965.5;5;3.2;0.8
"1974-01-06";5;2.5;5.3;-1.5;-1;94;2.1;1;0.5;0;6.7;6.8;963.6;5;8.8;1.1
"1974-01-07";5;1.8;3.3;-0.2;-1.2;98;5.9;1;0;0;8;6.7;965.4;5;11.8;1.4
"1974-01-08";5;4;8;2.7;1.2;78;1.7;1;4.1;0;7;6.5;965.4;5;11.4;2.1
"1974-01-09";5;4.4;7.2;2.5;1.3;84;0.4;1;1.7;0;7.3;7.2;955.6;5;8.4;1.6
"1974-01-10";5;3.2;5.3;1.9;0.4;85;1.4;1;0.4;0;6;6.7;965;5;11.8;2.6
"1974-01-11";5;6.9;11;0.8;-2.4;85;0;1;1.4;0;5.7;8.3;969.8;5;12.8;1.8
"1974-01-12";5;1.6;8.2;0.4;-0.3;97;0.2;1;1.2;0;6.7;6.8;971.8;5;3;1.6
"1974-01-13";5;1.7;3;-1.2;-1.6;98;2.9;1;0;0;6.3;6.7;968.3;5;3.1;0.8
"1974-01-14";5;2.6;4.3;-0.6;-0.5;99;1.2;1;0.8;0;5.3;7.2;968.8;5;4.7;0.8
"1974-01-15";5;9.4;11.8;2.5;0.9;82;0;1;0.2;0;7.3;9.3;970.3;5;10;2.6
"1974-01-16";5;10.6;13.8;7.5;7.3;77;4.3;1;5.2;0;7.3;9.7;966.2;5;26.9;2.7
"1974-01-17";5;4.3;11.6;2.9;4;76;1.6;8;2.6;0;5.3;6.3;973.8;5;25.9;7.6
"1974-01-18";5;3.2;4.2;1.6;1.1;92;3.6;1;0;0;8;6.9;978;5;15;5.8
"1974-01-19";5;5.7;6.4;3.8;3.2;90;1.6;1;0;0;8;8.1;980;5;12.9;3.8
"1974-01-20";5;5.2;6.2;4.8;4.7;90;0.1;1;0;0;8;8;977;5;3;1
"1974-01-21";5;1.8;5.2;1.2;2.1;89;0;0;0;0;8;6.3;972.6;5;4.4;1
"1974-01-22";5;3;4.3;1;0.6;81;0;0;0;0;7.7;6;973.5;5;11.1;2.8
"1974-01-23";5;4.2;9.2;2.1;1.7;72;0;0;4.1;0;3;6.1;972.3;5;4.6;1
"1974-01-24";5;2.9;5;-0.9;-3.6;92;6;1;0.5;0;7.7;6.8;968.4;5;6.2;1.2
"1974-01-25";5;2;3.7;1;-1.6;90;0;0;0;0;8;6.4;966.7;5;3.8;0.9
"1974-01-26";5;2.2;5.8;0.9;2;86;0;0;3.7;0;5;6.3;963.4;5;4;1
"1974-01-27";5;3;5.5;-0.4;-2.7;91;0.3;1;0.4;0;7.3;6.8;964;5;7.5;1.6
"1974-01-28";5;1.5;3.5;0.4;-2;93;0;1;0.3;0;7.7;6.4;964;5;3.1;0.8
"1974-01-29";5;3.3;6.9;-1.1;-1.3;90;0;1;0.8;0;7.7;6.9;962.4;5;12.1;1.7
"1974-01-30";5;3;8.9;-0.2;-2;85;0;0;6.5;0;2.3;6.4;963.6;5;4;1.1
"1974-01-31";5;1.8;2.5;0.7;-1.1;94;0;0;0;0;8;6.5;966.2;5;4.1;0.9
"1974-02-01";5;4.3;10.6;1;1.3;84;0;0;4.2;0;6;6.9;961;5;4.9;1
"1974-02-02";5;5.1;7.4;2;0.2;88;0;1;0.3;0;7.3;7.7;962.6;5;5;1.2
"1974-02-03";5;2;5.1;1.7;0.3;91;2.9;8;0;0;7.7;6.4;958;5;6.1;1.6
"1974-02-04";5;2.5;3.7;1.1;0.9;93;1.5;8;0;0;8;6.7;959.2;5;3.8;0.8
"1974-02-05";5;4.4;6.5;1.8;2;88;10.7;8;2.9;0;7.7;7.2;950.2;5;14.6;2.5
"1974-02-06";5;2.5;7.2;0.3;3.4;84;17.9;8;0;0;7.7;6.5;931.9;5;24.8;4.9
"1974-02-07";5;1.1;3.2;-0.1;-1.7;88;2;8;0.9;1;7.3;5.9;942.6;5;16.2;4.8
"1974-02-08";5;2.5;4.5;0.2;-0.8;68;0;8;3.5;2;7;4.9;962.4;5;15.1;3.9
"1974-02-09";5;8.6;10.6;1.8;1.5;68;0.3;1;2.3;0;6;7.3;961.6;5;23.1;5.5
"1974-02-10";5;8.1;14.1;5.8;5;69;0;0;6.7;0;2.3;7.6;962.7;5;15.9;3
"1974-02-11";5;6.6;14.4;0.8;-0.5;70;0;0;6.1;0;4.7;6.4;950.8;5;7.2;1.6
"1974-02-12";5;7.3;10.9;4.1;1;76;2.8;1;0.6;0;7.3;8;951;5;9.4;2.1
"1974-02-13";5;6;8.4;4.2;3.5;88;0.1;1;0.8;0;7.3;8.1;946.7;5;3.9;1.1
"1974-02-14";5;4.6;6.7;3.8;4.4;89;0.9;1;0;0;7.7;7.6;956.4;5;6.2;1.7
"1974-02-15";5;3;6.5;1.1;-0.4;89;0;0;2.5;0;7.3;6.7;951.9;5;5;0.9
"1974-02-16";5;3.4;8.9;1;0.8;86;0;0;4.8;0;3;6.8;951.1;5;4.4;1.1
"1974-02-17";5;2.2;3.7;1.2;-1;93;0;0;0;0;8;6.7;957;5;3.5;0.7
"1974-02-18";5;3.8;5.5;1;1.5;91;0.2;1;1;0;7.7;7.2;955.4;5;4.3;0.7
"1974-02-19";5;3.6;4.5;2.4;2.5;93;2.1;1;0;0;8;7.3;953.4;5;3.9;1
